filename,xmid,ymid
0_Parade_marchingband_1_849.jpg,0.498046875,0.292057761732852
0_Parade_Parade_0_904.jpg,0.48095703125,0.18680167597765363
0_Parade_Parade_0_577.jpg,0.50927734375,0.3733417561591914
0_Parade_Parade_0_883.jpg,0.62646484375,0.2966666666666667
0_Parade_marchingband_1_873.jpg,0.51904296875,0.21868365180467092
0_Parade_marchingband_1_925.jpg,0.4013671875,0.333984375
0_Parade_Parade_0_761.jpg,0.36328125,0.4423828125
0_Parade_Parade_0_780.jpg,0.79345703125,0.5328776041666666
0_Parade_marchingband_1_641.jpg,0.42431640625,0.21193265007320644
0_Parade_Parade_0_803.jpg,0.50732421875,0.1698174706649283
0_Parade_Parade_0_123.jpg,0.3896484375,0.6753472222222222
0_Parade_marchingband_1_431.jpg,0.3212890625,0.7144948755490483
0_Parade_Parade_0_724.jpg,0.412109375,0.3140556368960469
0_Parade_Parade_0_632.jpg,0.48828125,0.3385714285714286
0_Parade_Parade_0_242.jpg,0.61328125,0.3796695402298851
0_Parade_Parade_0_773.jpg,0.46044921875,0.749412455934195
0_Parade_Parade_0_950.jpg,0.458984375,0.1823587710604559
0_Parade_marchingband_1_743.jpg,0.416015625,0.5029239766081871
0_Parade_marchingband_1_796.jpg,0.7607421875,0.16351118760757316
0_Parade_marchingband_1_801.jpg,0.35107421875,0.36214442013129106
0_Parade_Parade_0_1040.jpg,0.51904296875,0.23813229571984434
0_Parade_Parade_0_939.jpg,0.5,0.5336218375499334
0_Parade_marchingband_1_990.jpg,0.55078125,0.16831140350877194
0_Parade_Parade_0_745.jpg,0.515625,0.2785714285714286
0_Parade_marchingband_1_1015.jpg,0.3564453125,0.30161054172767204
0_Parade_Parade_0_763.jpg,0.51025390625,0.5362318840579711
0_Parade_Parade_0_479.jpg,0.94482421875,0.19986979166666666
0_Parade_Parade_0_928.jpg,0.4892578125,0.2109617373319545
0_Parade_marchingband_1_732.jpg,0.4775390625,0.11436314363143632
0_Parade_marchingband_1_1031.jpg,0.5400390625,0.4362108479755539
0_Parade_Parade_0_411.jpg,0.64306640625,0.7338945827232797
0_Parade_Parade_0_855.jpg,0.55322265625,0.22543792840822544
0_Parade_marchingband_1_639.jpg,0.26806640625,0.34493041749502984
0_Parade_marchingband_1_563.jpg,0.50830078125,0.715359477124183
0_Parade_marchingband_1_1048.jpg,0.544921875,0.40234375
1_Handshaking_Handshaking_1_409.jpg,0.5107421875,0.1328125
1_Handshaking_Handshaking_1_288.jpg,0.3828125,0.21251629726205998
1_Handshaking_Handshaking_1_924.jpg,0.38037109375,0.3504111321948134
1_Handshaking_Handshaking_1_243.jpg,0.39990234375,0.28073510773130544
1_Handshaking_Handshaking_1_463.jpg,0.50537109375,0.20695970695970695
1_Handshaking_Handshaking_1_715.jpg,0.26806640625,0.28524804177545693
1_Handshaking_Handshaking_1_75.jpg,0.32421875,0.3984375
1_Handshaking_Handshaking_1_795.jpg,0.48681640625,0.195822454308094
1_Handshaking_Handshaking_1_102.jpg,0.4873046875,0.29052734375
1_Handshaking_Handshaking_1_174.jpg,0.439453125,0.19363395225464192
1_Handshaking_Handshaking_1_254.jpg,0.4619140625,0.4970674486803519
1_Handshaking_Handshaking_1_840.jpg,0.3837890625,0.3072916666666667
1_Handshaking_Handshaking_1_429.jpg,0.5166015625,0.4973958333333333
1_Handshaking_Handshaking_1_375.jpg,0.4326171875,0.3515625
1_Handshaking_Handshaking_1_707.jpg,0.4169921875,0.44755244755244755
1_Handshaking_Handshaking_1_640.jpg,0.7578125,0.23441199684293607
1_Handshaking_Handshaking_1_572.jpg,0.458984375,0.3605236656596173
1_Handshaking_Handshaking_1_331.jpg,0.33251953125,0.2509765625
1_Handshaking_Handshaking_1_333.jpg,0.482421875,0.58984375
1_Handshaking_Handshaking_1_42.jpg,0.271484375,0.17108753315649866
1_Handshaking_Handshaking_1_561.jpg,0.5,0.4165366614664587
1_Handshaking_Handshaking_1_697.jpg,0.58056640625,0.5435578330893118
1_Handshaking_Handshaking_1_722.jpg,0.49755859375,0.38409415121255347
